PC 1,PC 2,AdoptionSpeed
-45.99207122382894,-3.7151636300123485,1
-45.99207122382894,-3.7151636300123485,2
-2.904922480938323,-4.9072997961919365,3
-5.186677310785522,-7.698969457294407,4
-45.89500454650764,-2.719893867436726,3
-45.79793786918637,-1.7246241048611026,4
-45.89500454650764,-2.719893867436726,4
-45.89500454650764,-2.719893867436726,2
-45.1184711279374,5.242264233168259,4
-45.506737837222516,1.2611851828657659,2
-3.0512104097173207,14.196965319369298,1
-38.03083147586083,-4.495665617991846,2
-3.8031332025587172,-3.8149602203041146,2
-45.99207122382894,-3.7151636300123485,1
-38.224964830503396,-6.486205143143093,1
-4.288466589165127,-8.791309033182229,1
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,2
44.82015086036973,10.536827524441282,2
-45.99207122382894,-3.7151636300123485,0
-4.094333234522563,-6.8007695080309825,1
160.34478518919659,10.321766381870273,1
-46.08913790115021,-4.710433392587971,3
-4.1913999118438445,-7.796039270606607,4
-4.992543956142958,-5.7084299321431615,4
-45.99207122382894,-3.7151636300123485,3
-5.283743988106803,-8.694239219870031,4
-5.283743988106803,-8.694239219870031,2
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,4
144.4203468061298,11.874883394865453,3
-4.895477278821676,-4.713160169567538,3
-1.643055675761659,8.03120711729116,2
-15.236517977523564,-7.723541086748042,0
-39.87647417055934,17.78854841192065,2
-45.99207122382894,-3.7151636300123485,2
-20.96620359066749,15.944221958988875,3
-45.99207122382894,-3.7151636300123485,2
128.3482446686898,73.7266050422712,3
-45.99207122382894,-3.7151636300123485,4
-45.89500454650764,-2.719893867436726,2
-3.6089998479161536,-1.8244206951528688,3
-42.691804194905345,30.12400829755883,4
-23.9028145360348,-3.8641034792113835,2
-4.094333234522563,-6.8007695080309825,4
-34.538203299917676,113.72666835391114,4
-5.186677310785522,-7.698969457294407,2
-4.1913999118438445,-7.796039270606607,4
53.72980202498124,-11.431605436080982,2
58.14702375589664,13.255999001685188,4
-45.99207122382894,-3.7151636300123485,1
151.46112047590805,-18.95390761552522,1
-46.08913790115021,-4.710433392587971,1
-4.992543956142958,-5.7084299321431615,1
-45.02140445061611,6.237533995743879,4
-5.186677310785522,-7.698969457294407,0
-45.506737837222516,1.2611851828657659,4
20.42256982986892,17.935978188642462,1
-45.99207122382894,-3.7151636300123485,2
-45.02140445061611,6.237533995743879,0
-5.283743988106803,-8.694239219870031,1
-3.0512104097173207,14.196965319369298,2
-5.186677310785522,-7.698969457294407,1
-4.60427724685783,-1.7273508818406702,4
6.756651476514592,-8.86380721704079,4
-4.1913999118438445,-7.796039270606607,3
-27.17984676482368,-6.5587033270016555,2
-45.79793786918637,-1.7246241048611026,2
-45.89500454650764,-2.719893867436726,2
43.07295066858665,-7.378028201919928,4
187.31434163794313,8.696151185016525,1
-5.186677310785522,-7.698969457294407,3
-45.89500454650764,-2.719893867436726,1
-38.224964830503396,-6.486205143143093,1
-46.08913790115021,-4.710433392587971,4
-4.895477278821676,-4.713160169567538,3
58.609122342368345,-12.912224265217601,1
-4.895477278821676,-4.713160169567538,4
-4.1913999118438445,-7.796039270606607,1
-45.99207122382894,-3.7151636300123485,4
-31.063889683269103,-5.175154311177239,0
-45.89500454650764,-2.719893867436726,4
60.79381049489426,-11.115824366690754,4
-45.02140445061611,6.237533995743879,0
-46.08913790115021,-4.710433392587971,1
10.056918505438176,24.975364710530386,4
-23.708681181392237,-1.873563954060138,0
-43.56540429079688,21.166580434378226,4
-45.99207122382894,-3.7151636300123485,3
-23.084335376006415,231.16850033783462,4
-5.186677310785522,-7.698969457294407,4
-45.02140445061611,6.237533995743879,4
-45.89500454650764,-2.719893867436726,2
-45.02140445061611,6.237533995743879,2
-4.1913999118438445,-7.796039270606607,1
-46.18620457847149,-5.705703155163593,2
-45.99207122382894,-3.7151636300123485,2
-4.216010537572703,2.253728168461821,4
136.04525027958238,18.72013029012898,3
-44.730204418652264,9.223343283470749,2
-28.9284227822009,16.720780465486463,3
-37.93376479853955,-3.5003958554162233,2
-45.89500454650764,-2.719893867436726,2
-3.7060665252374356,-2.8196904577284916,2
152.6505312294923,-17.060437903686168,2
-32.40096419122648,53.22998061139429,4
119.41811035513187,-17.83821311468611,2
-3.1961225129021686,-7.893109083918805,4
-2.832466429345899,6.137737405452114,2
-46.08913790115021,-4.710433392587971,3
-45.99207122382894,-3.7151636300123485,1
-45.89500454650764,-2.719893867436726,1
-45.89500454650764,-2.719893867436726,2
-46.08913790115021,-4.710433392587971,3
-5.08961063346424,-6.703699694718784,2
6.950784831157156,-6.873267691889547,2
-5.186677310785522,-7.698969457294407,3
-5.283743988106803,-8.694239219870031,1
158.0151849334858,-13.564707919944675,2
-5.08961063346424,-6.703699694718784,1
-45.99207122382894,-3.7151636300123485,4
-46.08913790115021,-4.710433392587971,4
-45.506737837222516,1.2611851828657659,4
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,2
-5.08961063346424,-6.703699694718784,4
-5.186677310785522,-7.698969457294407,2
-45.99207122382894,-3.7151636300123485,1
240.42907569100237,-23.612041950008418,0
-46.08913790115021,-4.710433392587971,2
-4.1913999118438445,-7.796039270606607,3
-17.44581675577834,0.5298264537935371,4
121.3594439015575,2.0671821368263528,4
-45.89500454650764,-2.719893867436726,4
-5.186677310785522,-7.698969457294407,2
-3.900199879879999,-4.810229982879738,4
110.41139251319906,3.1349500832605384,1
-4.60427724685783,-1.7273508818406702,3
-4.895477278821676,-4.713160169567538,4
-45.89500454650764,-2.719893867436726,2
-46.08913790115021,-4.710433392587971,3
-0.7216101540065557,38.08343962118424,3
-4.1913999118438445,-7.796039270606607,2
56.885156950719974,0.31749208820209296,1
-45.99207122382894,-3.7151636300123485,2
-45.79793786918637,-1.7246241048611026,4
-45.6038045145438,0.2659154202901432,2
-28.9284227822009,16.720780465486463,4
-3.1236664613097442,3.151928117725246,1
-4.895477278821676,-4.713160169567538,4
-23.999881213356083,-4.859373241787006,3
-31.063889683269103,-5.175154311177239,0
-14.751184590917154,-2.7471922738699273,0
-38.03083147586083,-4.495665617991846,2
192.43701656143048,-10.8934629971057,3
-42.691804194905345,30.12400829755883,3
-0.8911328829202614,26.04313265696457,4
56.81270089912756,-10.727545113441955,2
2.433744771732178,49.83253714546731,2
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,2
-46.18620457847149,-5.705703155163593,2
-4.094333234522563,-6.8007695080309825,1
-45.79793786918637,-1.7246241048611026,1
-4.798410601500394,-3.7178904069919154,3
-21.208182371173624,-7.14112220687485,0
74.60326512583929,78.96837496112992,2
-4.895477278821676,-4.713160169567538,2
-14.55705123627459,-0.756652748718682,2
96.98607711475672,40.61484836229034,1
-45.99207122382894,-3.7151636300123485,3
-5.186677310785522,-7.698969457294407,2
-46.08913790115021,-4.710433392587971,2
-45.409671159901244,2.256454945441389,3
-0.8911328829202614,26.04313265696457,2
-46.08913790115021,-4.710433392587971,2
-45.506737837222516,1.2611851828657659,4
-4.094333234522563,-6.8007695080309825,1
181.9264531338149,-25.944150878505873,3
-46.08913790115021,-4.710433392587971,1
91.45327650744365,-16.11552810452016,2
-45.99207122382894,-3.7151636300123485,2
10.882673175466145,12.837987932998512,3
151.65525383055063,-16.963368090373976,2
-45.99207122382894,-3.7151636300123485,2
-45.89500454650764,-2.719893867436726,1
-45.99207122382894,-3.7151636300123485,4
-5.186677310785522,-7.698969457294407,1
-45.409671159901244,2.256454945441389,2
-46.18620457847149,-5.705703155163593,3
-3.997266557201281,-5.805499745455362,3
-45.02140445061611,6.237533995743879,3
-3.0512104097173207,14.196965319369298,3
-46.08913790115021,-4.710433392587971,2
-40.36220393919458,54.01048259937378,4
-43.85660432276073,18.180771146651356,4
42.490550604658964,-13.349646777373664,2
-5.08961063346424,-6.703699694718784,1
-45.6038045145438,0.2659154202901432,4
-3.8031332025587172,-3.8149602203041146,3
-3.220733138631026,2.1566583551496223,2
-44.92433777329483,7.232803758319503,4
-2.22545573968935,2.0595885418374236,1
-45.99207122382894,-3.7151636300123485,4
-4.1913999118438445,-7.796039270606607,2
-45.89500454650764,-2.719893867436726,1
-45.99207122382894,-3.7151636300123485,1
-4.992543956142958,-5.7084299321431615,1
63.824736466394555,92.07644987178381,3
-46.08913790115021,-4.710433392587971,3
68.77926448656237,19.252189206592565,3
-2.5658770231109114,19.173314132247405,2
-5.08961063346424,-6.703699694718784,2
-46.08913790115021,-4.710433392587971,4
210.69243102580222,-29.75444522713526,2
165.0039857006181,58.09471498550017,4
-3.997266557201281,-5.805499745455362,4
-44.0507376774033,16.190231621500107,2
-45.02140445061611,6.237533995743879,3
-45.99207122382894,-3.7151636300123485,3
233.77794455610334,-29.99651140816459,2
-42.036551697356394,5.942381074325376,2
-45.79793786918637,-1.7246241048611026,4
-5.08961063346424,-6.703699694718784,4
-37.06016470264802,5.457032007764383,4
-41.52700406704996,42.0672454484663,4
122.52424402941288,14.010419287733828,4
-45.99207122382894,-3.7151636300123485,3
-5.186677310785522,-7.698969457294407,1
-4.798410601500394,-3.7178904069919154,4
-5.186677310785522,-7.698969457294407,4
-45.99207122382894,-3.7151636300123485,3
-45.79793786918637,-1.7246241048611026,2
-4.798410601500394,-3.7178904069919154,4
48.728804404544015,-0.8964889304515624,3
-45.79793786918637,-1.7246241048611026,3
-43.85660432276073,18.180771146651356,4
-4.216010537572703,2.253728168461821,4
-3.9248105056088574,5.23953745618869,2
-4.60427724685783,-1.7273508818406702,4
-46.08913790115021,-4.710433392587971,3
-5.186677310785522,-7.698969457294407,2
-0.7216101540065557,38.08343962118424,4
-31.063889683269103,-5.175154311177239,0
-45.79793786918637,-1.7246241048611026,1
-46.08913790115021,-4.710433392587971,1
-45.99207122382894,-3.7151636300123485,3
-5.186677310785522,-7.698969457294407,4
-46.08913790115021,-4.710433392587971,4
-45.6038045145438,0.2659154202901432,4
-45.70087119186508,-0.7293543422854799,4
14.01479330107017,-6.557486622499314,3
-3.1236664613097442,3.151928117725246,4
-45.99207122382894,-3.7151636300123485,4
-44.99777326845257,-3.8161769248064545,0
-45.89500454650764,-2.719893867436726,2
-45.99207122382894,-3.7151636300123485,0
-4.798410601500394,-3.7178904069919154,3
62.32089088071176,56.052598792436974,2
-3.730677150966294,7.230076981339935,3
152.3347205717996,-9.996479752344616,3
-46.08913790115021,-4.710433392587971,2
-45.6038045145438,0.2659154202901432,1
-45.89500454650764,-2.719893867436726,3
200.81211308797785,-17.738709892369226,1
-4.216010537572703,2.253728168461821,1
-4.216010537572703,2.253728168461821,4
-4.1913999118438445,-7.796039270606607,0
-4.1913999118438445,-7.796039270606607,2
-4.094333234522563,-6.8007695080309825,1
-5.186677310785522,-7.698969457294407,2
66.54673090817289,-3.639015332646763,3
156.21876349024504,-11.380028768169032,4
-5.186677310785522,-7.698969457294407,1
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,2
-46.08913790115021,-4.710433392587971,3
-23.126281117464547,4.098054621393598,4
-45.89500454650764,-2.719893867436726,3
-43.85660432276073,18.180771146651356,2
-5.08961063346424,-6.703699694718784,2
-46.08913790115021,-4.710433392587971,1
-45.99207122382894,-3.7151636300123485,2
-5.08961063346424,-6.703699694718784,4
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,2
154.37312079554653,10.904185261743466,1
-46.08913790115021,-4.710433392587971,1
-45.99207122382894,-3.7151636300123485,3
240.52614236832366,-22.616772187432797,2
-5.08961063346424,-6.703699694718784,2
-45.99207122382894,-3.7151636300123485,4
154.37312079554653,10.904185261743466,2
-5.08961063346424,-6.703699694718784,1
-45.99207122382894,-3.7151636300123485,2
-5.186677310785522,-7.698969457294407,2
-4.094333234522563,-6.8007695080309825,2
244.31174278385365,16.198748553016493,1
-45.89500454650764,-2.719893867436726,3
-46.08913790115021,-4.710433392587971,3
-5.186677310785522,-7.698969457294407,3
23.165047420593673,35.75376410169147,1
-41.52700406704996,42.0672454484663,3
-3.099055835580887,-6.897839321343182,4
246.44720968492183,38.09468332968019,3
-5.08961063346424,-6.703699694718784,3
-46.08913790115021,-4.710433392587971,2
-43.85660432276073,18.180771146651356,4
-45.70087119186508,-0.7293543422854799,4
71.35359517396756,-16.16467136342743,1
241.59387581885773,-11.668804799100947,3
-45.506737837222516,1.2611851828657659,3
-2.904922480938323,-4.9072997961919365,3
114.2475900057809,-19.343403573276362,3
-5.186677310785522,-7.698969457294407,3
-4.1913999118438445,-7.796039270606607,3
-45.99207122382894,-3.7151636300123485,3
-5.283743988106803,-8.694239219870031,1
-45.79793786918637,-1.7246241048611026,4
-5.08961063346424,-6.703699694718784,3
119.2239770004893,-19.82875263983735,3
-5.283743988106803,-8.694239219870031,2
-3.997266557201281,-5.805499745455362,2
-4.992543956142958,-5.7084299321431615,3
-45.99207122382894,-3.7151636300123485,2
-45.506737837222516,1.2611851828657659,4
-46.08913790115021,-4.710433392587971,3
192.53408323875178,-9.898193234530076,1
-5.186677310785522,-7.698969457294407,1
-46.08913790115021,-4.710433392587971,3
-3.997266557201281,-5.805499745455362,1
-45.99207122382894,-3.7151636300123485,4
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,1
-24.194014567998646,-6.849912766938253,2
-3.0512104097173207,14.196965319369298,4
-2.735399752024617,7.133007168027738,3
-45.70087119186508,-0.7293543422854799,3
-46.08913790115021,-4.710433392587971,2
-37.93376479853955,-3.5003958554162233,3
-45.99207122382894,-3.7151636300123485,1
-4.216010537572703,2.253728168461821,2
-4.992543956142958,-5.7084299321431615,1
-5.283743988106803,-8.694239219870031,2
-5.186677310785522,-7.698969457294407,2
-5.08961063346424,-6.703699694718784,4
-45.99207122382894,-3.7151636300123485,3
47.7581376313312,-10.84918655620779,3
-45.99207122382894,-3.7151636300123485,2
-45.02140445061611,6.237533995743879,4
-5.283743988106803,-8.694239219870031,4
-45.99207122382894,-3.7151636300123485,4
182.12058648845746,-23.953611353354628,4
161.50958531705197,22.26500353277775,3
-4.798410601500394,-3.7178904069919154,4
-4.992543956142958,-5.7084299321431615,1
-43.85660432276073,18.180771146651356,4
-45.89500454650764,-2.719893867436726,3
-46.18620457847149,-5.705703155163593,1
-46.08913790115021,-4.710433392587971,2
-46.08913790115021,-4.710433392587971,0
-3.0512104097173207,14.196965319369298,4
-5.283743988106803,-8.694239219870031,2
-36.18656460675648,14.41445987094499,4
12.121305180508099,-5.368077233299296,1
-44.730204418652264,9.223343283470749,2
-45.99207122382894,-3.7151636300123485,1
-30.96682300594782,-4.179884548601615,1
-45.99207122382894,-3.7151636300123485,2
-3.099055835580887,-6.897839321343182,1
-4.288466589165127,-8.791309033182229,3
222.87773859360848,-7.833938821017928,3
-1.8864102818619382,26.140202470276765,4
158.13686223653596,-22.619205596437485,2
119.3210436778106,-18.83348287726173,1
-4.094333234522563,-6.8007695080309825,3
-37.93376479853955,-3.5003958554162233,3
-46.08913790115021,-4.710433392587971,4
142.09074655041903,-12.011590906949499,2
-45.6038045145438,0.2659154202901432,4
-5.380810665428085,-9.689508982445652,4
-45.99207122382894,-3.7151636300123485,2
-46.08913790115021,-4.710433392587971,4
-2.419589094331914,0.06904901668617801,4
-40.36220393919458,54.01048259937378,3
119.2239770004893,-19.82875263983735,2
65.86726416692393,-10.605903670676124,0
-44.43900438668842,12.209152571197619,3
-41.429937389728686,43.062515211041934,4
-46.08913790115021,-4.710433392587971,1
-46.08913790115021,-4.710433392587971,4
-3.997266557201281,-5.805499745455362,4
-4.992543956142958,-5.7084299321431615,3
-5.186677310785522,-7.698969457294407,3
-45.99207122382894,-3.7151636300123485,4
10.033683705303465,-6.169207369250522,1
-46.08913790115021,-4.710433392587971,1
-46.08913790115021,-4.710433392587971,2
-5.186677310785522,-7.698969457294407,4
-46.08913790115021,-4.710433392587971,1
-3.0512104097173207,14.196965319369298,2
-46.08913790115021,-4.710433392587971,4
-4.992543956142958,-5.7084299321431615,4
-3.9248105056088574,5.23953745618869,2
-5.380810665428085,-9.689508982445652,1
-5.186677310785522,-7.698969457294407,1
-5.186677310785522,-7.698969457294407,3
-4.992543956142958,-5.7084299321431615,4
-5.186677310785522,-7.698969457294407,3
-43.85660432276073,18.180771146651356,4
1.4384673727905037,49.92960695877952,3
-45.99207122382894,-3.7151636300123485,2
-43.85660432276073,18.180771146651356,4
-46.08913790115021,-4.710433392587971,4
-45.70087119186508,-0.7293543422854799,4
-5.08961063346424,-6.703699694718784,2
-5.186677310785522,-7.698969457294407,2
-42.691804194905345,30.12400829755883,4
-45.89500454650764,-2.719893867436726,4
-45.99207122382894,-3.7151636300123485,1
-5.08961063346424,-6.703699694718784,2
-45.99207122382894,-3.7151636300123485,3
-45.99207122382894,-3.7151636300123485,2
-45.02140445061611,6.237533995743879,2
-37.93376479853955,-3.5003958554162233,4
157.04451816027301,-23.517405545700907,2
182.02351981113617,-24.94888111593025,3
-38.03083147586083,-4.495665617991846,2
7.533184895084848,-0.9016491164358101,4
120.19464377370211,-9.87605501408112,4
18.092969574158158,-5.950496113172488,2
-5.186677310785522,-7.698969457294407,1
-42.691804194905345,30.12400829755883,4
47.564004276688635,-12.839726081359036,3
7.241984863121003,-3.8874584041626794,2
-46.08913790115021,-4.710433392587971,1
0.4431899738488266,50.026676772091726,2
159.03232130696807,58.67713386537336,2
-46.18620457847149,-5.705703155163593,4
-5.08961063346424,-6.703699694718784,4
-5.08961063346424,-6.703699694718784,4
42.490550604658964,-13.349646777373664,3
-5.186677310785522,-7.698969457294407,2
246.44720968492183,38.09468332968019,4
-5.08961063346424,-6.703699694718784,3
195.34901688106896,18.964629880162985,4
-3.1961225129021686,-7.893109083918805,3
-45.99207122382894,-3.7151636300123485,1
-5.283743988106803,-8.694239219870031,2
-5.186677310785522,-7.698969457294407,4
-45.99207122382894,-3.7151636300123485,4
132.45378321869492,-18.104850925169064,3
-46.08913790115021,-4.710433392587971,4
-4.1913999118438445,-7.796039270606607,3
-5.186677310785522,-7.698969457294407,1
-4.094333234522563,-6.8007695080309825,2
-46.08913790115021,-4.710433392587971,2
11.927171825865537,-7.358616758450541,2
-35.89536457479262,17.400269158671858,4
-45.02140445061611,6.237533995743879,2
-4.1913999118438445,-7.796039270606607,1
218.3388395596429,-23.467045582291295,4
-45.89500454650764,-2.719893867436726,3
-45.99207122382894,-3.7151636300123485,1
-43.85660432276073,18.180771146651356,3
-46.08913790115021,-4.710433392587971,4
-45.6038045145438,0.2659154202901432,2
-45.99207122382894,-3.7151636300123485,3
151.07285376662296,-22.934986665827715,2
-4.1913999118438445,-7.796039270606607,3
-23.611614504070953,-0.8782941914845156,1
131.96844983208854,-23.081199738047182,1
-3.1961225129021686,-7.893109083918805,3
-5.186677310785522,-7.698969457294407,2
-43.27420425883304,24.152389722105095,2
-45.79793786918637,-1.7246241048611026,3
11.41722781353027,-2.2851981322602275,3
-5.283743988106803,-8.694239219870031,4
-45.02140445061611,6.237533995743879,3
-45.99207122382894,-3.7151636300123485,1
-45.79793786918637,-1.7246241048611026,4
19.5981909854351,-11.120984552675,1
43.267084023229216,-5.387488676768683,2
-0.7216101540065557,38.08343962118424,4
-4.992543956142958,-5.7084299321431615,1
-5.08961063346424,-6.703699694718784,3
-4.216010537572703,2.253728168461821,4
126.01864441297904,49.840130740456246,3
-45.506737837222516,1.2611851828657659,4
-4.1913999118438445,-7.796039270606607,2
-45.99207122382894,-3.7151636300123485,3
-45.79793786918637,-1.7246241048611026,4
-5.283743988106803,-8.694239219870031,3
-45.99207122382894,-3.7151636300123485,1
-46.08913790115021,-4.710433392587971,0
49.699471177756834,9.056208695304665,3
161.50958531705197,22.26500353277775,2
17.80176954219431,-8.936305400899354,4
42.490550604658964,-13.349646777373664,2
-5.186677310785522,-7.698969457294407,3
-45.89500454650764,-2.719893867436726,4
-45.70087119186508,-0.7293543422854799,3
-2.4688103457896293,20.168583894823033,4
-36.86780355562844,89.84019405209618,4
-45.31260448257995,3.251724708017011,2
-4.1913999118438445,-7.796039270606607,2
-45.89500454650764,-2.719893867436726,3
244.53088314625393,-33.058762361231935,4
84.7037028696292,17.69907219359738,2
-24.096947890677363,-5.8546430043626305,2
-5.08961063346424,-6.703699694718784,4
-45.99207122382894,-3.7151636300123485,3
-30.96682300594782,-4.179884548601615,1
-38.03083147586083,-4.495665617991846,1
-4.895477278821676,-4.713160169567538,2
-45.99207122382894,-3.7151636300123485,3
-45.6038045145438,0.2659154202901432,4
-46.08913790115021,-4.710433392587971,2
-46.08913790115021,-4.710433392587971,4
-38.03083147586083,-4.495665617991846,2
-42.691804194905345,30.12400829755883,3
-45.79793786918637,-1.7246241048611026,2
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,4
-5.08961063346424,-6.703699694718784,1
-37.44843141193314,1.4759529574618908,2
-45.99207122382894,-3.7151636300123485,2
-45.99207122382894,-3.7151636300123485,2
-5.08961063346424,-6.703699694718784,2
-4.288466589165127,-8.791309033182229,3
-3.900199879879999,-4.810229982879738,3
-45.89500454650764,-2.719893867436726,3
-5.283743988106803,-8.694239219870031,1
-45.79793786918637,-1.7246241048611026,4
-46.08913790115021,-4.710433392587971,3
-45.99207122382894,-3.7151636300123485,4
-45.89500454650764,-2.719893867436726,3
-5.186677310785522,-7.698969457294407,2
-45.6038045145438,0.2659154202901432,4
-4.7013439241791115,-2.7226206444162933,4
-45.31260448257995,3.251724708017011,3
-45.99207122382894,-3.7151636300123485,4
157.52985154687943,-18.54105673282279,1
-4.1913999118438445,-7.796039270606607,2
244.19144130639762,-15.941093289340035,3
62.32089088071176,56.052598792436974,2
-45.6038045145438,0.2659154202901432,3
-42.01194107162754,-4.107386364743053,2
240.2349423363598,-25.60258147515967,4
-45.99207122382894,-3.7151636300123485,2
-29.51082284612859,10.749161890032727,2
-45.99207122382894,-3.7151636300123485,3
-46.08913790115021,-4.710433392587971,4
60.37955733428612,36.147203540924515,1
-5.186677310785522,-7.698969457294407,1
-4.094333234522563,-6.8007695080309825,3
-46.08913790115021,-4.710433392587971,1
-45.99207122382894,-3.7151636300123485,1
-46.08913790115021,-4.710433392587971,3
-5.283743988106803,-8.694239219870031,2
-45.409671159901244,2.256454945441389,4
-41.72074103966369,-1.1215770770161828,4
-45.79793786918637,-1.7246241048611026,1
-4.288466589165127,-8.791309033182229,0
132.74498325065878,-15.119041637442196,3
-37.93376479853955,-3.5003958554162233,2
-45.89500454650764,-2.719893867436726,2
-45.89500454650764,-2.719893867436726,3
-5.08961063346424,-6.703699694718784,2
143.44968003291697,1.922185769109224,4
-45.99207122382894,-3.7151636300123485,3
64.65049113642253,79.93907309425191,4
-5.186677310785522,-7.698969457294407,2
-45.99207122382894,-3.7151636300123485,4
-0.7216101540065557,38.08343962118424,2
-45.89500454650764,-2.719893867436726,2
-46.08913790115021,-4.710433392587971,3
148.2319336729828,-0.5537028226030154,4
-45.89500454650764,-2.719893867436726,3
-5.380810665428085,-9.689508982445652,2
82.68991327161113,-13.251360259559126,1
220.64520501521903,-30.725143360257253,2
-45.99207122382894,-3.7151636300123485,2
-4.094333234522563,-6.8007695080309825,1
-46.08913790115021,-4.710433392587971,4
-3.220733138631026,2.1566583551496223,3
-45.99207122382894,-3.7151636300123485,3
-29.923700181142575,16.817850278798662,4
-4.895477278821676,-4.713160169567538,2
14.694260042319145,0.4094017155300441,2
-45.99207122382894,-3.7151636300123485,4
-5.186677310785522,-7.698969457294407,2
-45.79793786918637,-1.7246241048611026,4
-45.409671159901244,2.256454945441389,2
158.2065666369401,70.81451064290523,1
-45.79793786918637,-1.7246241048611026,2
-5.283743988106803,-8.694239219870031,4
-4.992543956142958,-5.7084299321431615,3
-4.895477278821676,-4.713160169567538,4
-5.186677310785522,-7.698969457294407,1
-45.409671159901244,2.256454945441389,1
-5.08961063346424,-6.703699694718784,1
119.3210436778106,-18.83348287726173,3
-46.08913790115021,-4.710433392587971,1
-5.186677310785522,-7.698969457294407,2
-46.08913790115021,-4.710433392587971,3
-38.127898153182116,-5.490935380567469,1
-5.283743988106803,-8.694239219870031,1
-45.89500454650764,-2.719893867436726,2
-45.89500454650764,-2.719893867436726,2
-45.99207122382894,-3.7151636300123485,4
-4.288466589165127,-8.791309033182229,2
-5.283743988106803,-8.694239219870031,2
13.723593269106326,-9.543295910226183,1
-3.633610473645011,8.225346743915559,2
-5.186677310785522,-7.698969457294407,1
-45.89500454650764,-2.719893867436726,2
-46.08913790115021,-4.710433392587971,3
-5.283743988106803,-8.694239219870031,1
-4.1913999118438445,-7.796039270606607,2
-46.08913790115021,-4.710433392587971,2
-45.99207122382894,-3.7151636300123485,1
-5.08961063346424,-6.703699694718784,3
-45.89500454650764,-2.719893867436726,3
-23.126281117464547,4.098054621393598,1
-45.506737837222516,1.2611851828657659,4
63.485691008567144,67.99583594334445,2
13.82065994642761,-8.54802614765056,1
71.54772852861012,-14.174131838276185,3
244.79707617046006,21.175097365894608,2
-23.126281117464547,4.098054621393598,3
241.59387581885773,-11.668804799100947,2
-46.08913790115021,-4.710433392587971,2
-31.063889683269103,-5.175154311177239,2
-5.186677310785522,-7.698969457294407,2
-46.08913790115021,-4.710433392587971,4
-4.798410601500394,-3.7178904069919154,4
-45.70087119186508,-0.7293543422854799,3
-45.89500454650764,-2.719893867436726,4
-45.99207122382894,-3.7151636300123485,4
-45.6038045145438,0.2659154202901432,4
-45.99207122382894,-3.7151636300123485,4
-4.288466589165127,-8.791309033182229,1
-45.99207122382894,-3.7151636300123485,3
-45.99207122382894,-3.7151636300123485,4
-45.89500454650764,-2.719893867436726,4
-45.89500454650764,-2.719893867436726,3
-46.08913790115021,-4.710433392587971,4
-46.08913790115021,-4.710433392587971,1
-4.288466589165127,-8.791309033182229,1
-5.283743988106803,-8.694239219870031,4
-45.99207122382894,-3.7151636300123485,4
-43.85660432276073,18.180771146651356,2
-4.798410601500394,-3.7178904069919154,2
12.38651876114894,48.86183901234533,3
-45.409671159901244,2.256454945441389,3
-45.89500454650764,-2.719893867436726,4
-41.52700406704996,42.0672454484663,4
-45.99207122382894,-3.7151636300123485,2
-3.6089998479161536,-1.8244206951528688,4
233.77794455610334,-29.99651140816459,3
-45.506737837222516,1.2611851828657659,3
159.03232130696807,58.67713386537336,1
-43.85660432276073,18.180771146651356,3
-3.900199879879999,-4.810229982879738,1
-45.99207122382894,-3.7151636300123485,2
-4.216010537572703,2.253728168461821,3
-4.094333234522563,-6.8007695080309825,1
-4.798410601500394,-3.7178904069919154,3
-45.89500454650764,-2.719893867436726,4
-1.8864102818619382,26.140202470276765,4
-5.380810665428085,-9.689508982445652,3
-45.99207122382894,-3.7151636300123485,1
-46.08913790115021,-4.710433392587971,2
-5.08961063346424,-6.703699694718784,3
-4.216010537572703,2.253728168461821,2
203.14171334368862,6.147764409445724,2
-45.99207122382894,-3.7151636300123485,4
-5.186677310785522,-7.698969457294407,1
-44.536071064009704,11.213882808621996,2
-45.99207122382894,-3.7151636300123485,4
-3.2931891902234507,-8.88837884649443,1
-45.99207122382894,-3.7151636300123485,2
-43.85660432276073,18.180771146651356,4
-46.08913790115021,-4.710433392587971,3
-38.03083147586083,-4.495665617991846,3
-46.08913790115021,-4.710433392587971,2
68.77926448656237,19.252189206592565,4
-45.89500454650764,-2.719893867436726,4
195.8357260932695,-17.253360825808233,1
-5.08961063346424,-6.703699694718784,1
-2.7107891262957597,-2.9167602710406904,0
116.7959342418631,-3.51615718537859,2
-45.79793786918637,-1.7246241048611026,4
-4.798410601500394,-3.7178904069919154,2
-37.93376479853955,-3.5003958554162233,1
-46.08913790115021,-4.710433392587971,3
-2.904922480938323,-4.9072997961919365,1
239.65254227243213,-31.574200050613403,2
